,genero,monto,fecha,hora,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,dcto,cashback,fraude,device_score,dia
12028,M,180.6726736,2020-08-01,7,FÃ­sica,77000,33,En proceso,False,18.06726736,1.626054063,False,4,Saturday
12029,M,294.0816088,2020-09-01,18,FÃ­sica,77000,33,Aceptada,False,0.0,2.940816088,False,5,Tuesday
12030,M,13.12406923,2020-01-22,5,Virtual,77000,33,Aceptada,False,1.312406923,0.236233246,False,5,Wednesday
12031,M,680.9165594,2020-03-01,2,Virtual,77000,33,Rechazada,False,0.0,13.61833119,False,1,Sunday
12032,M,626.051952,2020-01-27,18,FÃ­sica,77000,33,En proceso,False,62.6051952,5.634467568,False,3,Monday
12033,--,168.8578605,2020-01-28,20,Virtual,45000,35,Aceptada,False,33.77157211,2.701725769,False,5,Tuesday
12034,--,680.1757386,2020-07-01,1,Virtual,45000,35,Aceptada,False,0.0,13.60351477,False,1,Wednesday
12035,--,274.9371855,2020-05-01,7,FÃ­sica,51000,32,En proceso,False,0.0,2.749371855,True,1,Friday
12036,--,222.5184198,2020-01-29,20,FÃ­sica,51000,32,Aceptada,False,0.0,2.225184198,False,2,Wednesday
12037,--,308.8980109,2020-10-01,10,FÃ­sica,51000,32,En proceso,False,0.0,3.088980109,False,3,Thursday
12038,--,290.817242,2020-07-01,23,FÃ­sica,51000,32,Aceptada,False,58.1634484,2.326537936,False,1,Wednesday
12039,--,158.1042606,2020-06-01,14,FÃ­sica,51000,32,En proceso,False,15.81042606,1.422938346,False,2,Monday
12040,--,910.3374018,2020-01-20,10,FÃ­sica,51000,32,Rechazada,False,0.0,9.103374018,False,5,Monday
12041,--,757.4383011,2020-01-14,23,FÃ­sica,51000,32,Aceptada,False,75.74383011,6.81694471,False,4,Tuesday
12042,--,195.1235716,2020-01-23,20,FÃ­sica,51000,32,En proceso,False,0.0,1.951235716,False,3,Thursday
12043,--,445.8383097,2020-01-14,22,FÃ­sica,51000,32,Aceptada,False,89.16766194,3.566706478,True,1,Tuesday
12044,M,174.0380799,2020-04-01,20,FÃ­sica,93000,38,Rechazada,False,17.40380799,1.566342719,False,1,Wednesday
12045,M,921.9305353,2020-09-01,22,FÃ­sica,93000,38,Aceptada,False,0.0,9.219305353,False,4,Tuesday
12046,M,488.9852542,2020-02-01,18,FÃ­sica,93000,38,Aceptada,False,0.0,4.889852542,False,5,Saturday
12047,M,89.74818347,2020-02-01,20,FÃ­sica,93000,38,Aceptada,False,8.974818347,0.807733651,False,2,Saturday
12048,M,711.3702022,2020-01-13,17,FÃ­sica,93000,38,Aceptada,False,71.13702022,6.40233182,False,4,Monday
12049,M,982.3244947,2020-01-15,19,FÃ­sica,93000,38,En proceso,False,98.23244947,8.840920452,False,3,Wednesday
12050,M,598.9736949,2020-01-16,2,Virtual,93000,38,Aceptada,False,0.0,11.9794739,False,2,Thursday
12051,M,823.2758207,2020-01-29,14,FÃ­sica,93000,38,Aceptada,False,0.0,8.232758207,False,1,Wednesday
12052,M,863.3658481,2020-01-26,20,Virtual,93000,38,En proceso,False,0.0,17.26731696,False,2,Sunday
12053,F,838.4694707,2020-02-01,16,FÃ­sica,80000,62,Aceptada,True,0.0,8.384694707,False,2,Saturday
12054,F,576.301581,2020-01-15,7,Virtual,80000,62,Aceptada,True,0.0,11.52603162,False,2,Wednesday
12055,F,986.9767849,2020-12-01,22,FÃ­sica,80000,62,En proceso,True,197.395357,7.895814279,False,1,Tuesday
12056,M,602.832895,2020-01-21,20,FÃ­sica,82000,33,Aceptada,False,0.0,6.02832895,False,2,Tuesday
12057,M,157.312608,2020-01-26,11,FÃ­sica,82000,33,En proceso,False,0.0,1.57312608,False,5,Sunday
12058,M,362.3312987,2020-08-01,10,FÃ­sica,82000,33,En proceso,False,0.0,3.623312987,False,5,Saturday
12059,M,76.88679883,2020-08-01,8,Virtual,82000,33,Aceptada,False,0.0,1.537735977,False,3,Saturday
12060,M,360.2852882,2020-08-01,4,FÃ­sica,82000,33,En proceso,False,36.02852882,3.242567593,False,4,Saturday
12061,M,449.1831932,2020-01-14,18,FÃ­sica,82000,33,En proceso,False,44.91831932,4.042648739,False,2,Tuesday
12062,M,66.43322457,2020-11-01,10,FÃ­sica,90000,61,En proceso,False,6.643322457,0.597899021,False,5,Sunday
12063,F,697.0022751,2020-12-01,22,FÃ­sica,87000,49,Aceptada,False,0.0,6.970022751,False,1,Tuesday
12064,F,634.3746146,2020-01-19,21,Virtual,87000,49,Aceptada,False,0.0,12.68749229,False,5,Sunday
12065,F,40.92782037,2020-03-01,2,FÃ­sica,87000,49,Aceptada,False,0.0,0.409278204,False,2,Sunday
12066,F,41.14992234,2020-01-26,5,Virtual,87000,49,En proceso,False,8.229984469,0.658398758,False,2,Sunday
12067,F,572.7594883,2020-01-18,12,FÃ­sica,87000,49,Aceptada,False,0.0,5.727594883,False,4,Saturday
12068,F,647.9580839,2020-01-28,7,Virtual,87000,49,Aceptada,False,0.0,12.95916168,False,4,Tuesday
12069,F,396.74749,2020-01-24,12,FÃ­sica,87000,49,Aceptada,False,0.0,3.9674749,False,3,Friday
12070,F,748.1776969,2020-01-28,8,Virtual,87000,49,Aceptada,False,74.81776969,13.46719855,False,5,Tuesday
12071,F,290.3985248,2020-01-13,1,FÃ­sica,87000,49,Aceptada,False,0.0,2.903985248,False,3,Monday
12072,F,827.9564236,2020-01-26,6,Virtual,87000,49,Aceptada,False,82.79564236,14.90321562,False,1,Sunday
12073,F,353.7889163,2020-08-01,14,FÃ­sica,87000,49,Aceptada,False,35.37889163,3.184100246,False,4,Saturday
12074,F,507.0932653,2020-01-19,19,FÃ­sica,87000,49,Aceptada,False,0.0,5.070932653,False,1,Sunday
12075,M,42.31662067,2020-11-01,12,Virtual,91000,50,En proceso,False,0.0,0.846332413,False,4,Sunday
12076,M,822.2052025,2020-01-15,19,FÃ­sica,91000,50,Aceptada,False,82.22052025,7.399846822,False,5,Wednesday
12077,M,116.6958548,2020-01-25,2,Virtual,91000,50,En proceso,False,11.66958548,2.100525386,False,5,Saturday
12078,M,544.1624306,2020-11-01,14,FÃ­sica,91000,50,Aceptada,False,0.0,5.441624306,False,1,Sunday
12079,M,859.4232538,2020-01-13,8,Virtual,91000,50,Aceptada,False,0.0,17.18846508,False,3,Monday
12080,M,79.23488917,2020-01-21,14,FÃ­sica,91000,50,Rechazada,False,7.923488917,0.713114003,False,3,Tuesday
12081,M,425.8852681,2020-01-24,12,FÃ­sica,91000,50,Aceptada,False,0.0,4.258852681,False,5,Friday
12082,M,562.5887395,2020-01-16,11,FÃ­sica,91000,50,En proceso,False,0.0,5.625887395,False,5,Thursday
12083,M,414.4653649,2020-01-25,17,FÃ­sica,91000,50,Aceptada,False,41.44653649,3.730188284,False,1,Saturday
12084,M,861.8866001,2020-01-21,16,Virtual,91000,50,Aceptada,False,86.18866001,15.5139588,False,3,Tuesday
12085,M,346.4270046,2020-02-01,6,Virtual,91000,50,Aceptada,False,0.0,6.928540092,False,5,Saturday
12086,M,430.020098,2020-01-14,15,FÃ­sica,91000,50,Rechazada,False,0.0,4.30020098,False,1,Tuesday
12087,M,481.3027776,2020-01-21,10,FÃ­sica,91000,50,Aceptada,False,0.0,4.813027776,True,3,Tuesday
12088,M,530.5928429,2020-01-15,11,Virtual,91000,50,Aceptada,False,53.05928429,9.550671172,False,3,Wednesday
12089,F,949.6189601,2020-01-13,17,FÃ­sica,95000,47,Aceptada,True,94.96189601,8.546570641,False,5,Monday
12090,F,964.3601811,2020-01-30,5,FÃ­sica,95000,47,Aceptada,True,96.43601811,8.67924163,False,3,Thursday
12091,F,878.3853342,2020-01-20,18,Virtual,95000,47,Rechazada,True,0.0,17.56770668,True,1,Monday
12092,F,966.2818358,2020-05-01,9,FÃ­sica,95000,47,Aceptada,True,0.0,9.662818358,False,4,Friday
12093,F,438.1152203,2020-01-22,10,FÃ­sica,95000,47,Aceptada,True,43.81152203,3.943036983,False,2,Wednesday
12094,F,528.1317863,2020-07-01,15,FÃ­sica,95000,47,Aceptada,True,52.81317863,4.753186076,False,1,Wednesday
12095,F,476.5625602,2020-03-01,22,Virtual,95000,47,Aceptada,True,0.0,9.531251205,False,4,Sunday
12096,F,596.8715422,2020-01-29,2,Virtual,95000,47,Aceptada,True,0.0,11.93743084,False,4,Wednesday
12097,F,412.5752093,2020-01-25,22,FÃ­sica,38000,51,En proceso,False,0.0,4.125752093,False,2,Saturday
12098,F,450.3011825,2020-01-25,17,FÃ­sica,38000,51,En proceso,False,90.0602365,3.60240946,False,2,Saturday
12099,F,950.0460781,2020-01-23,16,FÃ­sica,38000,51,Aceptada,False,95.00460781,8.550414703,False,1,Thursday
12100,F,521.8945441,2020-01-29,2,FÃ­sica,38000,51,Aceptada,False,0.0,5.218945441,False,2,Wednesday
12101,F,718.2891063,2020-01-25,9,FÃ­sica,38000,51,Aceptada,False,0.0,7.182891063,False,2,Saturday
12102,F,765.3757052,2020-01-19,2,Virtual,38000,51,Aceptada,False,76.53757052,13.77676269,False,2,Sunday
12103,F,823.4795278,2020-01-20,7,Virtual,38000,51,Aceptada,False,0.0,16.46959056,False,1,Monday
12104,F,246.4276115,2020-01-22,23,FÃ­sica,38000,51,Rechazada,False,0.0,2.464276115,False,5,Wednesday
12105,F,835.2625395,2020-11-01,20,Virtual,38000,51,En proceso,False,0.0,16.70525079,False,2,Sunday
12106,F,392.6243285,2020-12-01,18,Virtual,38000,51,Rechazada,False,39.26243285,7.067237913,False,1,Tuesday
12107,F,634.7946187,2020-01-22,4,FÃ­sica,38000,51,Aceptada,False,0.0,6.347946187,False,3,Wednesday
12108,F,352.4900354,2020-01-25,17,Virtual,38000,51,Aceptada,False,0.0,7.049800708,False,2,Saturday
12109,F,448.0776665,2020-07-01,6,FÃ­sica,38000,51,En proceso,False,0.0,4.480776665,False,3,Wednesday
12110,--,888.5938992,2020-01-22,6,FÃ­sica,51000,40,Aceptada,False,0.0,8.885938992,False,3,Wednesday
12111,F,671.7687188,2020-10-01,22,FÃ­sica,76000,47,Aceptada,False,0.0,6.717687188,False,1,Thursday
12112,F,971.4366613,2020-09-01,2,FÃ­sica,76000,47,Aceptada,False,0.0,9.714366613,False,4,Tuesday
12113,F,50.62617079,2020-01-17,19,FÃ­sica,76000,47,Aceptada,False,0.0,0.506261708,False,2,Friday
12114,F,807.8546927,2020-02-01,15,FÃ­sica,76000,47,Aceptada,False,80.78546927,7.270692235,False,5,Saturday
12115,F,324.4993438,2020-01-21,8,Virtual,76000,47,Aceptada,False,0.0,6.489986877,False,1,Tuesday
12116,F,518.7336429,2020-01-25,20,Virtual,76000,47,Aceptada,False,0.0,10.37467286,False,1,Saturday
12117,F,925.8520073,2020-01-30,18,Virtual,76000,47,Rechazada,False,92.58520073,16.66533613,False,3,Thursday
12118,F,497.7188411,2020-01-24,18,Virtual,76000,47,Aceptada,False,0.0,9.954376822,False,5,Friday
12119,F,153.959896,2020-01-20,1,Virtual,76000,47,Rechazada,False,15.3959896,2.771278129,True,5,Monday
12120,F,303.8106678,2020-01-26,20,FÃ­sica,76000,47,Aceptada,False,0.0,3.038106678,False,3,Sunday
12121,F,428.0079049,2020-04-01,6,FÃ­sica,76000,47,En proceso,False,0.0,4.280079049,False,5,Wednesday
12122,F,783.2499274,2020-06-01,16,FÃ­sica,76000,47,Rechazada,False,156.6499855,6.265999419,False,3,Monday
12123,F,215.7167621,2020-02-01,13,FÃ­sica,76000,47,Aceptada,False,21.57167621,1.941450859,False,5,Saturday
12124,F,695.9862906,2020-06-01,18,FÃ­sica,76000,47,Aceptada,False,0.0,6.959862906,False,3,Monday
12125,F,604.2480267,2020-01-23,7,FÃ­sica,76000,47,Aceptada,False,0.0,6.042480267,False,2,Thursday
12126,F,130.9258289,2020-05-01,3,FÃ­sica,76000,47,Rechazada,False,0.0,1.309258289,False,4,Friday
12127,F,513.5568854,2020-01-16,21,FÃ­sica,76000,47,Aceptada,False,0.0,5.135568854,False,1,Thursday
12128,F,74.3977701,2020-11-01,21,FÃ­sica,76000,47,Aceptada,False,0.0,0.743977701,False,4,Sunday
12129,F,351.9063313,2020-02-01,7,FÃ­sica,76000,47,Aceptada,False,0.0,3.519063313,False,1,Saturday
12130,F,542.2223755,2020-10-01,5,Virtual,76000,47,Aceptada,False,108.4444751,8.675558007,False,1,Thursday
12131,F,718.9023789,2020-03-01,17,FÃ­sica,76000,47,En proceso,False,0.0,7.189023789,False,2,Sunday
12132,F,931.726948,2020-01-15,23,Virtual,76000,47,En proceso,False,0.0,18.63453896,False,2,Wednesday
12133,F,13.57977079,2020-01-18,17,Virtual,57000,62,Aceptada,False,0.0,0.271595416,False,1,Saturday
12134,F,312.8883336,2020-01-23,18,FÃ­sica,57000,62,Aceptada,False,0.0,3.128883336,False,1,Thursday
12135,F,951.4068087,2020-01-15,4,Virtual,57000,62,Aceptada,False,0.0,19.02813617,False,1,Wednesday
12136,F,536.8893383,2020-01-29,4,FÃ­sica,57000,62,Aceptada,False,0.0,5.368893383,False,3,Wednesday
12137,F,909.5160318,2020-01-19,18,FÃ­sica,57000,62,Aceptada,False,0.0,9.095160318,False,4,Sunday
12138,F,815.9503706,2020-12-01,11,FÃ­sica,87000,51,Aceptada,False,0.0,8.159503706,False,4,Tuesday
12139,M,164.4740849,2020-01-27,16,FÃ­sica,70000,63,Aceptada,False,0.0,1.644740849,False,3,Monday
12140,M,878.9980024,2020-07-01,10,FÃ­sica,70000,63,Aceptada,False,0.0,8.789980024,False,5,Wednesday
12141,M,430.9806488,2020-03-01,22,FÃ­sica,70000,63,Rechazada,False,0.0,4.309806488,False,2,Sunday
12142,M,44.59643259,2020-01-29,8,FÃ­sica,70000,63,Aceptada,False,0.0,0.445964326,False,4,Wednesday
12143,M,434.7189097,2020-01-29,10,Virtual,70000,63,En proceso,False,43.47189097,7.824940374,False,5,Wednesday
12144,M,801.4548967,2020-01-16,6,FÃ­sica,70000,63,En proceso,False,0.0,8.014548967,False,3,Thursday
12145,M,268.4891521,2020-01-24,9,FÃ­sica,70000,63,Aceptada,False,0.0,2.684891521,False,2,Friday
12146,M,429.8386146,2020-01-27,23,FÃ­sica,70000,63,Aceptada,False,0.0,4.298386146,False,5,Monday
12147,M,58.19715113,2020-02-01,22,FÃ­sica,70000,63,Rechazada,False,0.0,0.581971511,False,3,Saturday
12148,M,825.5572005,2020-12-01,15,FÃ­sica,70000,63,Aceptada,False,0.0,8.255572005,False,1,Tuesday
12149,M,994.9348129,2020-01-29,19,Virtual,34000,54,Aceptada,False,0.0,19.89869626,False,2,Wednesday
12150,M,907.949992,2020-01-13,4,FÃ­sica,34000,54,En proceso,False,0.0,9.07949992,False,2,Monday
12151,M,545.4511515,2020-01-16,4,FÃ­sica,31000,58,En proceso,False,54.54511515,4.909060363,False,3,Thursday
12152,M,960.7009982,2020-01-20,17,FÃ­sica,31000,58,Aceptada,False,0.0,9.607009982,False,5,Monday
12153,M,713.7487531,2020-11-01,6,FÃ­sica,31000,58,En proceso,False,0.0,7.137487531,False,3,Sunday
12154,M,577.5501669,2020-10-01,16,FÃ­sica,31000,58,Aceptada,False,57.75501669,5.197951502,False,2,Thursday
12155,M,906.1962749,2020-06-01,15,FÃ­sica,31000,58,Aceptada,False,0.0,9.061962749,False,1,Monday
12156,M,374.38141,2020-01-19,15,Virtual,44000,42,Aceptada,False,37.438141,6.738865379,False,1,Sunday
12157,M,163.7898878,2020-05-01,23,FÃ­sica,44000,42,Aceptada,False,0.0,1.637898878,False,5,Friday
12158,M,544.6324737,2020-11-01,15,FÃ­sica,44000,42,En proceso,False,54.46324737,4.901692264,True,3,Sunday
12159,M,186.8745447,2020-01-29,18,FÃ­sica,44000,42,Aceptada,False,0.0,1.868745447,False,5,Wednesday
12160,M,103.7179365,2020-02-01,6,FÃ­sica,44000,42,Aceptada,False,10.37179365,0.933461428,False,3,Saturday
12161,M,104.7808053,2020-01-28,10,FÃ­sica,44000,42,Aceptada,False,0.0,1.047808053,False,3,Tuesday
12162,F,714.8817675,2020-01-15,9,FÃ­sica,39000,40,Aceptada,False,0.0,7.148817675,False,1,Wednesday
12163,F,5.932257509,2020-01-18,23,Virtual,39000,40,Aceptada,False,0.0,0.11864515,False,1,Saturday
12164,F,237.5600429,2020-10-01,9,FÃ­sica,39000,40,Aceptada,False,0.0,2.375600429,False,2,Thursday
12165,M,848.5695346,2020-01-15,6,FÃ­sica,30000,63,En proceso,True,0.0,8.485695346,False,5,Wednesday
12166,M,202.0099314,2020-01-25,3,FÃ­sica,30000,63,Aceptada,True,0.0,2.020099314,False,5,Saturday
12167,M,655.5122401,2020-01-29,12,FÃ­sica,30000,63,Rechazada,True,0.0,6.555122401,False,2,Wednesday
12168,M,126.9781465,2020-09-01,10,Virtual,30000,63,Aceptada,True,0.0,2.53956293,False,3,Tuesday
12169,M,6.346741739,2020-01-17,3,FÃ­sica,30000,63,Aceptada,True,0.0,0.063467417,False,4,Friday
12170,M,893.5164673,2020-01-30,1,Virtual,30000,63,Aceptada,True,89.35164673,16.08329641,False,2,Thursday
12171,M,898.1187302,2020-03-01,23,Virtual,30000,63,Rechazada,True,0.0,17.9623746,False,5,Sunday
12172,M,803.1009523,2020-01-26,6,FÃ­sica,30000,63,Aceptada,True,0.0,8.031009523,False,3,Sunday
12173,M,93.4839453,2020-01-21,2,FÃ­sica,30000,63,Aceptada,True,0.0,0.934839453,False,1,Tuesday
12174,M,406.2632411,2020-01-22,16,FÃ­sica,30000,63,Aceptada,True,0.0,4.062632411,False,2,Wednesday
12175,M,808.8269512,2020-01-24,22,FÃ­sica,30000,63,Aceptada,True,0.0,8.088269512,False,1,Friday
12176,M,823.3490504,2020-01-17,1,Virtual,30000,63,Aceptada,True,0.0,16.46698101,False,3,Friday
12177,M,908.5961701,2020-01-16,23,FÃ­sica,30000,63,En proceso,True,0.0,9.085961701,False,4,Thursday
12178,M,310.2303168,2020-01-23,16,FÃ­sica,30000,63,Aceptada,True,0.0,3.102303168,True,1,Thursday
12179,M,232.080444,2020-12-01,7,FÃ­sica,30000,63,Aceptada,True,0.0,2.32080444,False,4,Tuesday
12180,M,576.623908,2020-01-26,11,FÃ­sica,76000,33,En proceso,False,0.0,5.76623908,False,1,Sunday
12181,M,901.7645928,2020-01-20,3,Virtual,76000,33,Aceptada,False,90.17645928,16.23176267,True,1,Monday
12182,M,780.8589126,2020-07-01,3,Virtual,76000,33,Aceptada,False,0.0,15.61717825,False,2,Wednesday
12183,M,604.9319986,2020-07-01,22,FÃ­sica,76000,33,Aceptada,False,0.0,6.049319986,False,1,Wednesday
12184,M,674.2938066,2020-01-23,8,Virtual,76000,33,Aceptada,False,0.0,13.48587613,False,4,Thursday
12185,M,113.6550794,2020-01-26,21,FÃ­sica,76000,33,En proceso,False,0.0,1.136550794,False,2,Sunday
12186,F,437.3629083,2020-10-01,5,FÃ­sica,26000,55,Rechazada,False,0.0,4.373629083,False,2,Thursday
12187,F,288.5514842,2020-01-21,20,FÃ­sica,26000,55,Aceptada,False,0.0,2.885514842,False,4,Tuesday
12188,F,43.34092967,2020-04-01,21,Virtual,26000,55,Aceptada,False,0.0,0.866818593,False,1,Wednesday
12189,F,684.1089229,2020-01-29,13,FÃ­sica,26000,55,Aceptada,False,68.41089229,6.156980306,False,3,Wednesday
12190,F,374.8282165,2020-03-01,4,FÃ­sica,26000,55,Aceptada,False,37.48282165,3.373453949,False,2,Sunday
12191,F,651.0166722,2020-09-01,6,Virtual,26000,55,Rechazada,False,0.0,13.02033344,False,3,Tuesday
12192,F,828.9087404,2020-01-16,8,FÃ­sica,26000,55,En proceso,False,82.89087404,7.460178664,False,5,Thursday
12193,F,283.0130099,2020-12-01,12,FÃ­sica,26000,55,Rechazada,False,0.0,2.830130099,False,3,Tuesday
12194,F,509.9017214,2020-11-01,13,FÃ­sica,26000,55,Aceptada,False,0.0,5.099017214,False,4,Sunday
12195,F,596.8644204,2020-01-27,8,FÃ­sica,26000,55,Aceptada,False,0.0,5.968644204,False,2,Monday
12196,F,959.2854562,2020-10-01,19,Virtual,26000,55,Aceptada,False,0.0,19.18570912,False,4,Thursday
12197,F,763.8421068,2020-01-22,18,Virtual,26000,55,Aceptada,False,0.0,15.27684214,False,5,Wednesday
12198,F,729.9347199,2020-01-28,6,FÃ­sica,87000,48,Aceptada,False,0.0,7.299347199,False,2,Tuesday
12199,F,402.6587736,2020-05-01,13,FÃ­sica,87000,48,En proceso,False,0.0,4.026587736,False,5,Friday
12200,F,254.0054481,2020-01-18,16,FÃ­sica,87000,48,Aceptada,False,25.40054481,2.286049033,False,2,Saturday
12201,F,468.1113023,2020-02-01,2,Virtual,87000,48,Rechazada,False,46.81113023,8.426003442,False,2,Saturday
12202,F,543.8519571,2020-03-01,4,Virtual,91000,47,En proceso,False,54.38519571,9.789335227,False,1,Sunday
12203,F,71.84991743,2020-04-01,22,FÃ­sica,91000,47,Aceptada,False,0.0,0.718499174,False,3,Wednesday
12204,F,168.4318,2020-01-19,5,FÃ­sica,91000,47,Aceptada,False,16.84318,1.5158862,False,5,Sunday
12205,F,299.067687,2020-09-01,5,FÃ­sica,91000,47,Aceptada,False,0.0,2.99067687,False,1,Tuesday
12206,F,18.98313454,2020-11-01,6,Virtual,91000,47,Aceptada,False,1.898313454,0.341696422,False,1,Sunday
12207,M,690.1634644,2020-01-30,21,FÃ­sica,28000,44,En proceso,False,0.0,6.901634644,False,5,Thursday
12208,M,709.64221,2020-02-01,14,FÃ­sica,28000,44,Aceptada,False,0.0,7.0964221,False,5,Saturday
12209,M,668.7071614,2020-01-16,5,FÃ­sica,28000,44,En proceso,False,0.0,6.687071614,False,1,Thursday
12210,M,55.16457413,2020-01-17,11,FÃ­sica,28000,44,Aceptada,False,0.0,0.551645741,False,5,Friday
12211,M,336.7818921,2020-01-28,11,Virtual,28000,44,Aceptada,False,0.0,6.735637843,False,5,Tuesday
12212,M,882.3310688,2020-12-01,16,FÃ­sica,28000,44,Aceptada,False,0.0,8.823310688,False,5,Tuesday
12213,M,246.5201158,2020-03-01,9,FÃ­sica,28000,44,Aceptada,False,0.0,2.465201158,False,5,Sunday
12214,M,592.0022449,2020-01-19,1,FÃ­sica,28000,44,Aceptada,False,0.0,5.920022449,False,1,Sunday
12215,M,215.4274908,2020-01-29,17,Virtual,28000,44,Aceptada,False,21.54274908,3.877694834,False,3,Wednesday
12216,M,283.5928918,2020-01-13,12,FÃ­sica,28000,44,En proceso,False,0.0,2.835928918,False,4,Monday
12217,M,884.18017,2020-01-27,3,Virtual,28000,44,Aceptada,False,0.0,17.6836034,False,1,Monday
12218,M,190.9093463,2020-01-21,13,Virtual,28000,44,Aceptada,False,0.0,3.818186926,False,2,Tuesday
12219,M,873.6520317,2020-06-01,12,Virtual,28000,44,Aceptada,False,87.36520317,15.72573657,False,1,Monday
12220,M,264.5890376,2020-12-01,13,FÃ­sica,28000,44,Aceptada,False,0.0,2.645890376,False,1,Tuesday
12221,M,60.2226807,2020-01-25,22,FÃ­sica,28000,44,En proceso,False,0.0,0.602226807,False,1,Saturday
12222,F,405.8580141,2020-01-22,13,Virtual,99000,55,Rechazada,False,0.0,8.117160282,False,4,Wednesday
12223,F,369.2138902,2020-01-26,16,FÃ­sica,99000,55,En proceso,False,0.0,3.692138902,False,3,Sunday
12224,F,74.91186943,2020-01-25,22,FÃ­sica,99000,55,Aceptada,False,7.491186943,0.674206825,False,5,Saturday
12225,F,499.8562338,2020-11-01,1,Virtual,99000,55,Aceptada,False,49.98562338,8.997412208,False,4,Sunday
12226,F,20.61943981,2020-01-24,2,FÃ­sica,99000,55,Aceptada,False,0.0,0.206194398,False,3,Friday
12227,F,201.1266395,2020-01-23,12,FÃ­sica,99000,55,En proceso,False,20.11266395,1.810139755,False,1,Thursday
12228,F,137.7030597,2020-01-18,3,FÃ­sica,99000,55,En proceso,False,13.77030597,1.239327537,False,2,Saturday
12229,F,440.2035309,2020-01-20,1,Virtual,99000,55,En proceso,False,0.0,8.804070619,False,5,Monday
12230,F,911.688247,2020-01-18,13,FÃ­sica,99000,55,Aceptada,False,0.0,9.11688247,False,3,Saturday
12231,M,262.1375464,2020-01-14,18,FÃ­sica,47000,46,Rechazada,False,0.0,2.621375464,False,2,Tuesday
12232,M,751.3914151,2020-01-16,1,FÃ­sica,47000,46,Aceptada,False,0.0,7.513914151,False,2,Thursday
